@relation tmp
@attribute min0 numeric
@attribute min1 numeric
@attribute min2 numeric
@attribute min3 numeric
@attribute min4 numeric
@attribute min5 numeric
@attribute min6 numeric
@attribute min7 numeric
@attribute min8 numeric
@attribute min9 numeric
@attribute min10 numeric
@attribute min11 numeric
@attribute min12 numeric
@attribute max0 numeric
@attribute max1 numeric
@attribute max2 numeric
@attribute max3 numeric
@attribute max4 numeric
@attribute max5 numeric
@attribute max6 numeric
@attribute max7 numeric
@attribute max8 numeric
@attribute max9 numeric
@attribute max10 numeric
@attribute max11 numeric
@attribute max12 numeric
@attribute mean0 numeric
@attribute mean1 numeric
@attribute mean2 numeric
@attribute mean3 numeric
@attribute mean4 numeric
@attribute mean5 numeric
@attribute mean6 numeric
@attribute mean7 numeric
@attribute mean8 numeric
@attribute mean9 numeric
@attribute mean10 numeric
@attribute mean11 numeric
@attribute mean12 numeric
@attribute var0 numeric
@attribute var1 numeric
@attribute var2 numeric
@attribute var3 numeric
@attribute var4 numeric
@attribute var5 numeric
@attribute var6 numeric
@attribute var7 numeric
@attribute var8 numeric
@attribute var9 numeric
@attribute var10 numeric
@attribute var11 numeric
@attribute var12 numeric
@attribute max_f_auto0 numeric
@attribute max_f_auto1 numeric
@attribute max_f_auto2 numeric
@attribute max_f_auto3 numeric
@attribute max_f_auto4 numeric
@attribute max_f_auto5 numeric
@attribute max_f_auto6 numeric
@attribute max_f_auto7 numeric
@attribute max_f_auto8 numeric
@attribute max_f_auto9 numeric
@attribute max_f_auto10 numeric
@attribute max_f_auto11 numeric
@attribute max_f_auto12 numeric
@attribute max_f0 numeric
@attribute max_f1 numeric
@attribute max_f2 numeric
@attribute max_f3 numeric
@attribute max_f4 numeric
@attribute max_f5 numeric
@attribute max_f6 numeric
@attribute max_f7 numeric
@attribute max_f8 numeric
@attribute max_f9 numeric
@attribute max_f10 numeric
@attribute max_f11 numeric
@attribute max_f12 numeric
@attribute argmax_f0 numeric
@attribute argmax_f1 numeric
@attribute argmax_f2 numeric
@attribute argmax_f3 numeric
@attribute argmax_f4 numeric
@attribute argmax_f5 numeric
@attribute argmax_f6 numeric
@attribute argmax_f7 numeric
@attribute argmax_f8 numeric
@attribute argmax_f9 numeric
@attribute argmax_f10 numeric
@attribute argmax_f11 numeric
@attribute argmax_f12 numeric
@attribute sfm0 numeric
@attribute sfm1 numeric
@attribute sfm2 numeric
@attribute sfm3 numeric
@attribute sfm4 numeric
@attribute sfm5 numeric
@attribute sfm6 numeric
@attribute sfm7 numeric
@attribute sfm8 numeric
@attribute sfm9 numeric
@attribute sfm10 numeric
@attribute sfm11 numeric
@attribute sfm12 numeric
@attribute dec {classical,hiphop,reggae,country,jazz,metal,disco,pop,rock,blues}
@data
-1027.28271484,19.5784416199,-87.4046325684,-50.0913887024,-37.6471786499,-53.4372558594,-58.573841095,-35.6046524048,-56.680316925,-40.6499328613,-47.2121963501,-29.3815689087,-42.2865142822,-474.80090332,216.111236572,80.1755523682,65.5105514526,75.8404541016,63.832244873,59.7543182373,33.8747291565,35.1768875122,41.4273948669,18.6119632721,39.9470443726,21.2130641937,-605.575927734,141.540863037,-14.4303941727,13.7675609589,16.4176826477,7.10551548004,-6.43183088303,0.492655724287,-10.6322412491,1.03883755207,-14.9479446411,-1.18402862549,-10.4848642349,2805.11425781,837.631530762,670.227661133,288.609344482,329.267089844,275.432250977,277.540649414,137.008010864,185.013473511,151.166564941,115.644447327,101.824653625,76.2219924927,0.619621574879,0.398521095514,0.274435579777,0.223159343004,0.297206491232,0.196637198329,0.234701871872,0.154058173299,0.245731830597,0.222083508968,0.201820090413,0.218463033438,0.178230881691,0,42,1,3,42,4,1,14,10,2,1,0,0,10, 92, 7, 450, 30, 516, 84, 157, 216, 35, 0, 96, 0,0.559182822704,0.573676347733,0.578886091709,0.628148317337,0.637692987919,0.630610764027,0.61157387495,0.688983738422,0.660867393017,0.697976887226,0.699970066547,0.713869571686,0.768228113651,country
-1122.03381348,18.297039032,-90.2651824951,-32.6969833374,-111.013145447,-53.3532752991,-80.883682251,-60.2436141968,-59.4536361694,-44.0777053833,-58.8245124817,-39.6939697266,-45.3101615906,-554.027404785,273.040252686,63.8529319763,109.035011292,60.1234664917,43.442741394,45.9546508789,37.441619873,30.9299736023,35.3082847595,29.2575073242,37.7641792297,21.6832275391,-694.946228027,219.757492065,-17.4694633484,31.4287853241,3.91100096703,-2.04024124146,-14.3315258026,-7.09918880463,-9.07905101776,-1.44670581818,-8.11381244659,-0.349451750517,-7.73614025116,3745.95703125,724.263916016,668.592651367,488.826202393,471.892059326,220.887374878,339.213317871,264.258056641,153.947891235,138.661605835,179.949066162,113.370109558,117.282371521,0.413937956095,0.232586622238,0.185086250305,0.347703963518,0.233272314072,0.232913151383,0.14272415638,0.167032018304,0.170965626836,0.166826710105,0.32399019599,0.185749173164,0.243284106255,0,26,0,10,0,26,2,26,2,26,0,0,0,22, 148, 151, 0, 156, 55, 237, 331, 160, 166, 60, 66, 163,0.554253995419,0.600393474102,0.566097617149,0.588842570782,0.586910486221,0.656938970089,0.614645659924,0.636750817299,0.686689436436,0.687083363533,0.674821317196,0.715112626553,0.702731430531,country
-1131.50109863,9.42609786987,-125.212081909,-22.3518180847,-68.8520812988,-26.3179130554,-59.1015625,-27.108833313,-68.9796829224,-29.7113189697,-61.4181289673,-41.2217216492,-49.5305290222,-591.153442383,199.735931396,62.5351905823,76.6660614014,48.9818153381,52.9169082642,37.2163467407,50.5727500916,36.0804176331,52.9457740784,34.5960044861,57.2723426819,38.6078071594,-753.347595215,131.963485718,-43.8723335266,27.3294448853,-12.0112133026,10.6585712433,-14.1457586288,11.8481006622,-4.87517499924,5.89363288879,-8.77757358551,1.84466803074,-4.01871585846,7209.41845703,435.916259766,746.020751953,192.257629395,271.255859375,154.727127075,193.446243286,125.283088684,223.273864746,144.998123169,219.67338562,210.750213623,231.915725708,0.570766448975,0.42685058713,0.608227014542,0.289988875389,0.29661655426,0.40541896224,0.301092654467,0.201436296105,0.472275495529,0.442039370537,0.568018078804,0.589100956917,0.459101498127,1,0,0,0,23,0,23,1,0,0,1,1,0,9, 10, 3, 0, 600, 1, 9, 13, 12, 0, 1, 0, 15,0.416919738054,0.637217879295,0.571830570698,0.693352878094,0.647248387337,0.729247033596,0.673485577106,0.732917964458,0.670976758003,0.716229081154,0.680047512054,0.668435752392,0.652209103107,classical
-1066.06665039,73.2626419067,-102.518127441,-48.248878479,-44.1786193848,-52.4651603699,-56.5186462402,-44.6711883545,-50.1331253052,-43.0960159302,-36.5017929077,-35.0511741638,-33.6836662292,-710.888916016,247.832336426,78.3497924805,45.8672294617,56.2663917542,33.6978149414,40.0243606567,35.4832115173,37.1493415833,33.1804504395,33.3506469727,32.256362915,29.7857398987,-854.430297852,187.529937744,-16.4133090973,-1.41213321686,5.36791706085,-9.36744022369,-7.94885778427,-4.58305644989,-7.86224555969,-4.90616226196,-5.0303235054,-3.07259774208,-1.90807783604,2924.39575195,428.427185059,889.785949707,197.865066528,228.544769287,211.263504028,241.366622925,130.401947021,162.08996582,137.499710083,109.270851135,89.2436141968,92.7724533081,0.0309910699725,0.479806423187,0.213290259242,0.383732616901,0.311505168676,0.289305210114,0.430591613054,0.384808093309,0.58047580719,0.44306153059,0.381704062223,0.345601379871,0.256408333778,1,0,1,14,14,0,0,14,1,0,8,1,1,229, 0, 0, 129, 123, 138, 126, 0, 0, 0, 0, 0, 0,0.553632080555,0.611378848553,0.553302884102,0.682499349117,0.657790958881,0.68503010273,0.681608617306,0.706396460533,0.691843807697,0.71519613266,0.724727928638,0.746253311634,0.733267009258,classical
-1104.79150391,33.186290741,-72.6491546631,-65.0903091431,-48.0406799316,-57.632610321,-44.6377792358,-39.7460327148,-36.4083862305,-36.0167694092,-49.1047134399,-70.169052124,-54.4957199097,-634.944458008,273.152984619,76.3215332031,64.8335113525,45.7502632141,56.4161148071,51.5931167603,57.8784561157,55.0260505676,56.1615447998,66.5783996582,53.7607879639,57.978969574,-872.648925781,184.342971802,-7.2377114296,-0.301373541355,-0.398495495319,-9.25043201447,-7.51182603836,-0.961061060429,3.52708482742,9.88747787476,6.68821716309,-0.183132976294,-0.937921285629,4571.08935547,2645.28027344,761.399597168,542.069641113,197.189559937,227.175231934,195.415328979,239.089172363,150.914016724,146.525238037,215.345046997,239.732849121,250.599060059,0.40947368741,0.608529031277,0.134149000049,0.729385316372,0.594421565533,0.699449598789,0.578206300735,0.530075848103,0.550834417343,0.475770711899,0.681443333626,0.71918541193,0.203407987952,0,0,5,0,2,0,0,0,0,0,1,5,2,20, 161, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.508987188339,0.506646990776,0.605762958527,0.629918396473,0.678471326828,0.678629338741,0.679078102112,0.673656225204,0.700099468231,0.695910096169,0.665782809258,0.65606212616,0.622684538364,classical
-1138.42004395,1.14440917969e-05,-83.4319000244,-48.9653244019,-58.5698394775,-46.1050682068,-59.6645965576,-40.4421844482,-53.1402435303,-59.790435791,-53.6890716553,-58.1709403992,-58.053188324,-609.811584473,237.04208374,59.9516334534,46.5433082581,53.744556427,57.2797584534,45.8519058228,59.6384735107,49.0020332336,77.4069824219,65.2532043457,38.5596694946,57.019695282,-893.218994141,135.90296936,-17.9837036133,-2.05989265442,-5.0437374115,5.45582103729,-2.90762114525,-1.03288280964,-2.59431576729,15.7128582001,5.21140050888,-8.58909606934,1.36076569557,7017.37402344,1049.13671875,699.327270508,277.122833252,440.231018066,345.417694092,379.842010498,216.277160645,283.311920166,637.338806152,388.810089111,237.097961426,344.072021484,0.352964758873,0.370052605867,0.218832224607,0.684503793716,0.779610455036,0.740828216076,0.738173007965,0.623205125332,0.685744464397,0.845896840096,0.771386265755,0.67001247406,0.759883880615,2,0,2,0,2,0,1,2,0,0,1,2,0,15, 0, 0, 2, 0, 0, 0, 2, 1, 2, 1, 4, 3,0.470058351755,0.606001138687,0.612606406212,0.687551677227,0.642906785011,0.643190920353,0.648558974266,0.695840477943,0.667635202408,0.603623747826,0.654976189137,0.680334925652,0.630983829498,classical
-1138.42004395,1.14440917969e-05,-105.79347229,-43.0283584595,-50.1711997986,-56.9223594666,-42.416595459,-38.8597869873,-42.5909805298,-29.0278091431,-35.5113143921,-31.1089439392,-33.8985900879,-672.086547852,240.302337646,28.6318702698,54.7713851929,28.4097633362,42.2270927429,40.5975875854,43.5899810791,35.135799408,45.4557685852,40.4510765076,39.6080284119,41.7129173279,-781.944641113,188.838851929,-47.3803253174,2.74175953865,-7.35733270645,-4.59319019318,-0.874310255051,-4.05613183975,-5.12392950058,2.2927236557,-0.53487688303,5.47754716873,8.81195259094,2272.05029297,406.305664062,598.118591309,222.984313965,139.814483643,201.53012085,153.442459106,123.10344696,117.46471405,110.267730713,114.606239319,108.227287292,119.06955719,0.806116521358,0.43236258626,0.521899878979,0.26371011138,0.40735077858,0.349959015846,0.324035763741,0.41210514307,0.420462995768,0.347324192524,0.384668141603,0.390735805035,0.124869473279,1,1,1,2,0,1,0,5,1,1,2,2,16,26, 33, 25, 27, 0, 0, 0, 0, 3, 0, 0, 0, 105,0.59134221077,0.631906569004,0.574563741684,0.649181306362,0.700659990311,0.669140458107,0.680211901665,0.697619438171,0.711615562439,0.697467386723,0.706008911133,0.709064602852,0.688162207603,classical
-1094.07409668,38.8173027039,-102.471031189,-42.0721511841,-48.2832679749,-40.1268424988,-51.2463302612,-60.1058578491,-46.4016876221,-38.6308746338,-41.5079879761,-39.6019859314,-49.8947753906,-495.315551758,255.788238525,76.9298706055,68.6004333496,63.8786354065,45.9764862061,41.3497848511,27.0516147614,32.7582435608,42.158996582,49.2362709045,38.9454307556,32.2471961975,-751.149291992,192.096313477,-28.9838371277,9.82457542419,0.694731354713,1.00894618034,-7.66486597061,-8.85969352722,-8.09697818756,-3.30317568779,-4.9356637001,-3.66593289375,-4.86742401123,8945.32910156,1042.90966797,1256.05541992,297.949401855,289.23727417,209.883026123,129.470474243,156.153884888,117.718795776,121.266563416,141.549514771,111.397491455,111.641716003,0.765474319458,0.395739108324,0.611740767956,0.359538465738,0.480143666267,0.363516330719,0.140291839838,0.222837433219,0.188430294394,0.183646157384,0.278722196817,0.23475895822,0.10301669687,0,10,1,0,0,3,17,1,10,3,0,1,7,13, 10, 11, 6, 6, 5, 101, 2, 0, 43, 0, 0, 0,0.409694820642,0.533449292183,0.52121168375,0.638663589954,0.64094132185,0.660008430481,0.69444578886,0.691168725491,0.727751374245,0.710069298744,0.699830949306,0.711564481258,0.704468607903,classical
-1138.42004395,1.14440917969e-05,-69.140411377,-43.6030654907,-70.176940918,-51.5114250183,-61.6229438782,-58.9751052856,-62.8374023438,-53.5302505493,-53.0155677795,-40.8518028259,-38.5076713562,-718.839050293,244.410583496,80.9085083008,63.2353363037,37.8481483459,37.3172531128,29.1978988647,23.2133979797,24.8076438904,36.3658065796,25.2103538513,36.6837081909,41.5439109802,-894.549560547,157.672454834,-0.761423170567,2.85740828514,-12.9853973389,-11.4196214676,-17.9454708099,-17.8691062927,-14.1925859451,-5.81769037247,-8.47908496857,-8.41313266754,-4.02535820007,4337.8671875,1471.67102051,937.194213867,326.483856201,363.930450439,180.194885254,180.624328613,132.438583374,178.916290283,172.174942017,145.878829956,125.127815247,149.205978394,0.954353630543,0.522279500961,0.865813136101,0.793083548546,0.810459673405,0.633424282074,0.639991164207,0.540181696415,0.663200139999,0.619307518005,0.549353480339,0.536621153355,0.633727550507,3,0,2,0,0,3,4,0,0,0,3,3,0,1, 0, 0, 2, 0, 1, 9, 7, 3, 3, 4, 0, 0,0.458205789328,0.527617692947,0.58372092247,0.682747542858,0.678751647472,0.71359872818,0.711065649986,0.719457089901,0.711352527142,0.69264626503,0.700216054916,0.701696157455,0.69336605072,classical
-1015.97723389,44.0940971375,-94.2209320068,-32.7635269165,-64.4426879883,-53.3881034851,-62.3331031799,-33.8822784424,-65.2901611328,-32.9523239136,-43.8929176331,-37.8102836609,-41.0833282471,-572.203369141,268.131469727,59.2637825012,58.2322311401,52.778553009,43.9144210815,37.5013809204,49.9277153015,48.3289909363,65.2047958374,52.4036216736,53.4536590576,59.105342865,-771.384765625,161.347793579,-40.9814147949,14.3553152084,-11.5617456436,-2.29666018486,-13.1134023666,4.56299114227,-7.40218877792,6.43635082245,-2.15952157974,3.2318353653,2.53275847435,13882.0576172,2198.7878418,490.445556641,235.479003906,377.657012939,237.734954834,231.072677612,174.885299683,350.594329834,211.941055298,261.968658447,161.191238403,218.46762085,0.912196159363,0.781177341938,0.717988014221,0.414523750544,0.642292797565,0.537687242031,0.548362970352,0.372873961926,0.760236799717,0.574686527252,0.684709966183,0.507772743702,0.651291370392,0,0,1,1,1,0,0,0,0,1,0,0,0,5, 1, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0,0.476049363613,0.494810730219,0.637128353119,0.700238227844,0.664724826813,0.695217370987,0.693583786488,0.721548974514,0.687005400658,0.703407287598,0.682456314564,0.714324712753,0.689449965954,classical
-1116.42126465,8.73993301392,-104.935501099,-43.0075454712,-58.8169364929,-53.793712616,-53.9515151978,-59.8383102417,-43.077041626,-32.4201583862,-40.7864151001,-55.7901878357,-55.6979522705,-558.225708008,276.249023438,85.4236450195,62.8689575195,45.436542511,47.4226303101,39.4172592163,69.8595962524,67.0365600586,76.8295440674,57.1386985779,36.5849685669,32.7042808533,-806.066711426,171.15675354,-29.1333045959,12.3682317734,-7.94390201569,-5.14114952087,-12.3842983246,-1.73708796501,-3.90354418755,7.89773082733,-0.968888521194,-1.10861432552,-4.09830331802,11150.3710938,2413.14916992,932.717529297,332.486755371,271.830627441,273.255493164,195.841140747,269.07043457,293.618896484,234.158050537,194.990066528,156.47618103,157.562149048,0.685189902782,0.313588440418,0.20663189888,0.292095929384,0.214891895652,0.418592602015,0.38021761179,0.356551110744,0.353799402714,0.548205196857,0.535565137863,0.31237578392,0.451843172312,1,0,1,2,1,2,8,7,1,2,1,3,2,1, 84, 182, 9, 97, 1, 0, 0, 195, 0, 0, 0, 0,0.411401867867,0.478508174419,0.545937955379,0.637383639812,0.665720999241,0.672821640968,0.691248059273,0.671502351761,0.661267578602,0.684863626957,0.690153241158,0.695064306259,0.70011484623,classical
-1138.42004395,1.14440917969e-05,-86.37550354,-38.6371841431,-64.3628005981,-65.2071075439,-55.2597923279,-40.313079834,-45.3898468018,-43.2935562134,-47.1992301941,-41.84948349,-34.2011566162,-720.83996582,237.644897461,66.3898010254,45.2686271667,34.4425544739,28.638885498,27.6000442505,32.3941268921,45.9147224426,64.9295196533,66.4323120117,55.3840637207,59.9084587097,-917.411743164,153.966339111,-1.12341713905,4.14330768585,-0.209375008941,-9.57753658295,-8.08958625793,-5.71949195862,-5.79298734665,-3.18491792679,-9.26983356476,-5.80396986008,1.74668335915,8594.01269531,2059.90161133,1389.01306152,209.82649231,211.717971802,169.223968506,156.437484741,121.175941467,168.352264404,284.328979492,302.401611328,219.930419922,192.834732056,0.2255192101,-0.0331448242068,0.642930805683,0.698409616947,0.748700380325,0.651058316231,0.631322801113,0.52155995369,0.704587161541,0.81854313612,0.659354627132,0.778505384922,0.728725075722,0,0,0,1,0,0,0,0,1,0,0,1,1,3, 0, 0, 1, 0, 3, 0, 4, 0, 2, 0, 1, 0,0.44130089879,0.555424690247,0.551909208298,0.695440113544,0.689275145531,0.704473853111,0.715528964996,0.727651298046,0.706777870655,0.691463112831,0.655848741531,0.69096416235,0.67133140564,classical
-1138.42004395,1.14440917969e-05,-106.985992432,-42.6245193481,-73.7996368408,-62.8711662292,-71.843536377,-28.4392547607,-44.2335128784,-48.2483978271,-46.2683563232,-55.396068573,-49.9467277527,-473.140472412,232.383911133,31.9786777496,61.4990539551,71.0085754395,44.8570327759,70.0941772461,67.6303024292,74.6593475342,75.4903945923,86.1332244873,64.2361450195,39.3997192383,-580.988464355,164.898132324,-47.8561859131,18.1853809357,4.21557378769,-4.9182639122,-21.0781345367,17.0877571106,4.50544166565,3.73955631256,-0.985978364944,17.2740039825,-1.30117487907,5198.57861328,1116.27905273,450.440551758,306.172210693,683.53302002,273.906829834,610.606994629,211.231048584,238.158340454,354.016235352,517.40435791,312.390289307,178.090240479,0.597107648849,0.526734054089,0.462999522686,0.430541336536,0.713997364044,0.635301291943,0.822917878628,0.350566208363,0.590213656425,0.780105292797,0.841208100319,0.770794510841,0.58071154356,0,0,3,0,0,0,0,0,0,1,1,1,3,1, 0, 0, 0, 0, 0, 0, 1, 1, 5, 0, 1, 0,0.495895206928,0.55168235302,0.59966725111,0.667826235294,0.619760930538,0.683974921703,0.643120348454,0.700146734715,0.672128260136,0.679123461246,0.643590509892,0.668760955334,0.69699203968,classical
-1125.01733398,-0.0352668762207,-128.363952637,-15.7564659119,-61.6661567688,-27.7892875671,-61.664680481,-31.6901473999,-46.7597427368,-60.0989303589,-49.8476333618,-49.9373435974,-41.7494812012,-529.132629395,215.453582764,5.32839202881,81.2643890381,54.1536750793,55.4561767578,23.6179122925,76.8791885376,36.4222831726,68.1797409058,37.385181427,52.3111381531,36.2929725647,-675.751464844,146.62159729,-57.5038948059,33.2249031067,-10.8253154755,11.3027648926,-15.267791748,16.1412220001,-6.02348136902,13.1024427414,-5.78637647629,4.75324249268,-1.10107719898,4512.71923828,1480.7557373,506.812957764,243.564315796,269.230682373,191.357086182,165.468795776,222.267807007,126.065124512,172.52822876,140.347290039,169.172805786,135.80821228,0.884670495987,0.499945104122,0.559786915779,0.588814556599,0.517808437347,0.555920362473,0.358418136835,0.531022846699,0.235320523381,0.348151445389,0.124509356916,0.420405685902,0.288862705231,1,0,0,1,0,0,2,1,2,0,11,1,0,0, 60, 0, 0, 0, 1, 0, 0, 0, 0, 429, 0, 0,0.579812645912,0.533035993576,0.636573672295,0.705450534821,0.676861166954,0.712898433208,0.71032756567,0.705403447151,0.738982915878,0.694413244724,0.699585735798,0.708515942097,0.693308293819,classical
-1125.39697266,16.8131828308,-94.7922668457,-35.5788650513,-61.1961784363,-57.1933097839,-56.5237770081,-41.67578125,-53.1890716553,-39.5500488281,-39.8259239197,-35.3031425476,-50.7912826538,-596.5859375,248.16619873,37.6188087463,67.5634536743,27.6592750549,31.65574646,19.2021827698,43.8952941895,35.703037262,48.1378288269,35.1409797668,40.7505760193,44.1202659607,-741.188232422,174.976287842,-33.6519050598,23.4952907562,-12.0254611969,-2.70497250557,-15.5495767593,3.27124023438,-9.358543396,4.81339979172,-8.18538570404,0.42427200079,-0.714067518711,9197.13769531,652.852600098,408.484405518,383.151885986,172.844894409,217.074020386,121.354354858,157.770980835,117.153511047,126.335487366,111.78414917,117.22467041,125.267059326,0.719679713249,0.384236961603,0.314073860645,0.700379014015,0.246696516871,0.431389927864,0.23706188798,0.391712903976,0.277342349291,0.363173693419,0.202606871724,0.274605453014,0.365978211164,1,0,4,0,22,0,1,2,11,1,4,7,1,2, 6, 77, 1, 79, 16, 2, 0, 1, 1, 4, 0, 0,0.446348935366,0.588111519814,0.627884566784,0.659259140491,0.694507300854,0.686637997627,0.721026062965,0.70355629921,0.733877301216,0.742144525051,0.732153058052,0.719835817814,0.720546960831,classical
-1132.2121582,1.79294967651,-95.8984527588,-29.9046707153,-60.6531677246,-53.4194908142,-44.4090118408,-39.4923286438,-42.0645751953,-37.508026123,-47.4097061157,-37.4637947083,-47.6049118042,-585.271728516,258.263427734,69.7721252441,59.4646682739,39.9447822571,29.098274231,28.5153121948,46.8761367798,34.7647743225,38.8439750671,35.3620109558,46.4610214233,54.2729225159,-746.835998535,182.166259766,-38.9850234985,14.7614593506,-9.93913650513,-11.612112999,-10.503578186,-4.48301458359,-4.92877101898,-0.224297657609,-7.06010913849,-1.48163437843,2.95738601685,7568.79931641,748.084655762,491.109771729,182.862060547,256.395233154,127.12374115,133.282211304,156.91986084,138.628311157,114.291419983,122.452911377,151.989013672,182.462005615,0.88564658165,0.340034484863,0.650675415993,0.497318297625,0.602546691895,0.421741425991,0.44420543313,0.506877779961,0.431422919035,0.387585669756,0.422378182411,0.521499097347,0.428283780813,2,0,2,0,2,2,2,0,2,4,0,2,3,1, 48, 0, 0, 4, 0, 0, 1, 0, 0, 1, 1, 0,0.447827935219,0.587460577488,0.615901529789,0.72250187397,0.681889891624,0.730314195156,0.733047366142,0.724554479122,0.741196870804,0.738054156303,0.728449523449,0.727530658245,0.692126274109,classical
-1117.61914062,11.2817192078,-83.8283996582,-33.9802932739,-43.9354934692,-49.8541984558,-53.4644393921,-40.6346054077,-39.6553611755,-34.0698623657,-35.1226806641,-36.9531364441,-35.1887779236,-582.93927002,248.359039307,36.2162818909,50.1808166504,32.1766090393,36.5047912598,32.5702285767,37.2486419678,31.3735084534,33.8325309753,27.4546966553,39.0121307373,44.5102653503,-773.868286133,183.441162109,-31.3978538513,9.10047340393,-7.30143594742,-12.2204618454,-7.4305896759,-4.02467250824,-5.59139490128,0.377845168114,-3.749989748,1.36358499527,4.2108335495,8755.01757812,863.047546387,401.969909668,174.254684448,167.605484009,190.056503296,122.971008301,113.218338013,135.111038208,102.226791382,100.219589233,125.734451294,138.950881958,0.7794880867,0.675116240978,0.511897981167,0.206432372332,0.326730191708,0.453272551298,0.251213371754,0.235290035605,0.366412907839,0.217968538404,0.239789843559,0.371864914894,0.447847515345,0,0,0,5,0,0,38,7,3,6,1,3,0,3, 3, 4, 105, 5, 12, 2, 2, 0, 0, 0, 0, 0,0.473152428865,0.580185830593,0.620973587036,0.702441632748,0.703650534153,0.69841080904,0.720454156399,0.741714715958,0.727919697762,0.731755435467,0.731839060783,0.723972201347,0.703735470772,classical
-1138.42004395,1.14440917969e-05,-83.3149871826,-63.2758255005,-89.9032440186,-65.229095459,-61.4674606323,-78.8148651123,-55.6948165894,-68.6625823975,-47.9669113159,-42.5687675476,-35.3061141968,-729.162414551,244.819091797,87.5205688477,63.4699859619,40.8622779846,28.5684585571,32.6123733521,18.1656894684,24.3694496155,62.8286972046,58.836391449,66.7833938599,63.6970787048,-857.740905762,180.518814087,-23.4360980988,-9.71810531616,-12.9786663055,-17.0410957336,-12.9952573776,-20.2629489899,-13.1834506989,-0.366373836994,0.567322909832,3.5088031292,4.38147497177,1985.19873047,1104.21508789,752.244140625,447.393829346,500.407989502,262.016418457,266.038452148,188.485015869,160.901016235,344.219116211,199.011566162,293.228668213,206.522659302,0.31286406517,0.592288970947,0.34463468194,0.416585415602,0.773836731911,0.516985833645,0.621988594532,0.326444834471,0.220406204462,0.712168157101,0.369901269674,0.707063913345,0.433997631073,0,0,0,0,0,0,0,1,3,5,0,0,0,9, 0, 0, 0, 4, 0, 2, 0, 3, 0, 0, 0, 0,0.498903781176,0.525609314442,0.522181749344,0.578492105007,0.605545043945,0.637030720711,0.636333882809,0.641859650612,0.659179747105,0.592592835426,0.636396467686,0.608471333981,0.621823012829,classical
-1058.16992188,56.5337295532,-112.973297119,-38.9169464111,-74.1312026978,-35.3342399597,-61.3848953247,-44.7948074341,-56.7202758789,-33.0531845093,-63.2687149048,-62.3356590271,-48.9774627686,-624.21697998,218.350067139,13.6614837646,59.2977294922,21.9213790894,51.8033294678,27.6393508911,54.1656188965,23.3433418274,47.6166191101,33.9133262634,46.0405807495,44.5130882263,-716.37487793,152.098434448,-54.4299201965,15.6256570816,-22.7601928711,7.33556461334,-13.8858623505,0.434685409069,-13.6933317184,3.71449565887,-16.4346580505,-3.35293889046,-2.93348526955,1136.00268555,568.564331055,337.620178223,187.747573853,192.510986328,159.727081299,181.585922241,196.809555054,161.142883301,164.125518799,278.04598999,219.352630615,196.322235107,0.598462879658,0.232184395194,0.298935711384,0.147688344121,0.254819989204,0.399255275726,0.115322493017,0.136764019728,0.250535964966,0.219009548426,0.470029771328,0.299921512604,0.23339048028,0,1,1,11,9,1,1,2,12,9,1,2,1,2, 16, 210, 181, 0, 0, 89, 597, 0, 1, 0, 0, 81,0.626122713089,0.5837059021,0.637846529484,0.670785367489,0.671490728855,0.685059189796,0.67469984293,0.666316211224,0.679127931595,0.675258815289,0.647055506706,0.64337593317,0.639877557755,classical
-1036.22717285,32.8939933777,-112.902893066,-18.1345329285,-48.0605010986,-23.5696601868,-54.3223991394,-21.2389755249,-69.8188858032,-51.9755477905,-78.8829956055,-50.7972984314,-65.6466827393,-553.271606445,203.388977051,29.9848976135,84.0687637329,55.7107276917,56.0226554871,41.6744766235,65.7762908936,42.6834449768,51.3674736023,36.9673042297,74.4747619629,49.5287742615,-698.006591797,122.565048218,-47.9664344788,36.8977508545,-8.79773235321,18.8140525818,-7.98055171967,22.2312660217,-11.483086586,2.79846930504,-17.7239551544,1.26618528366,-6.76052904129,3722.05102539,694.545471191,347.347351074,204.809890747,247.227920532,132.447845459,189.16758728,177.843032837,247.585327148,223.313369751,305.480102539,404.956817627,378.935180664,0.768019556999,0.632129251957,0.305717557669,0.227922335267,0.451470881701,0.293309271336,0.341183871031,0.216026887298,0.418458342552,0.246722459793,0.19013954699,0.274004548788,0.179551750422,0,0,0,0,0,1,0,7,1,8,3,0,1,2, 1, 156, 0, 0, 0, 0, 0, 0, 4, 17, 41, 211,0.554840385914,0.576638221741,0.632689595222,0.669875860214,0.658348023891,0.70967143774,0.691136002541,0.688089132309,0.647858977318,0.649735093117,0.629571080208,0.590270280838,0.60096848011,classical
